"Time of installation";"Operation type";"Package type";"Package name";"Package version";"Package publisher";"Package program";"Device name"
"04.03.2020 22:19:17";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-FING-L404"
"04.03.2020 22:19:17";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-FING-L404"
"04.03.2020 22:19:17";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-FING-L404"
"04.03.2020 22:19:01";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"NYC-PODS-L007"
"04.03.2020 22:19:01";"uninstallation";"update";"KB4534276";"-";"Microsoft Corporation";"Windows Update";"NYC-PODS-L007"
"04.03.2020 22:15:22";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"SIN-REAL-L088"
"04.03.2020 22:15:22";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"SIN-REAL-L088"
"04.03.2020 22:15:22";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"SIN-REAL-L088"
"04.03.2020 22:15:22";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"SIN-REAL-L088"
"04.03.2020 22:14:46";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-TACT-L153"
"04.03.2020 22:14:46";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-TACT-L153"
"04.03.2020 22:14:46";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-TACT-L153"
"04.03.2020 22:14:46";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-TACT-L153"
"04.03.2020 22:14:46";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-TACT-L153"
"04.03.2020 22:14:03";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-PORT-L048"
"04.03.2020 22:14:03";"installation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.010.20098";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-PORT-L048"
"04.03.2020 22:14:03";"uninstallation";"update";"Adobe Acrobat Reader DC
 (19.010.20098)";"19.010.20098";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-PORT-L048"
"04.03.2020 22:13:48";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L855"
"04.03.2020 22:13:48";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L855"
"04.03.2020 22:13:48";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L855"
"04.03.2020 22:13:48";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L855"
"04.03.2020 22:13:48";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L855"
"04.03.2020 22:11:44";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"HKG-PEQG-L127"
"04.03.2020 22:11:44";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"HKG-PEQG-L127"
"04.03.2020 22:11:44";"uninstallation";"update";"Adobe Acrobat DC
 (19.010.20069)";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"HKG-PEQG-L127"
"04.03.2020 22:11:44";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"HKG-PEQG-L127"
"04.03.2020 22:11:40";"installation";"update";"KB4494174";"-";"Microsoft Corporation";"Windows Update";"NYC-TACT-L230"
"04.03.2020 22:01:06";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-BXII-L517"
"04.03.2020 22:01:06";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-BXII-L517"
"04.03.2020 22:01:06";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-BXII-L517"
"04.03.2020 22:01:06";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-BXII-L517"
"04.03.2020 21:59:13";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"NYC-BXII-L1031"
"04.03.2020 21:59:13";"uninstallation";"update";"KB4534276";"-";"Microsoft Corporation";"Windows Update";"NYC-BXII-L1031"
"04.03.2020 21:53:41";"installation";"update";"KB4523202";"-";"Microsoft Corporation";"Windows Update";"NYC-IRBD-L030"
"04.03.2020 21:53:41";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"NYC-IRBD-L030"
"04.03.2020 21:53:41";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-IRBD-L030"
"04.03.2020 21:53:41";"uninstallation";"update";"KB4534276";"-";"Microsoft Corporation";"Windows Update";"NYC-IRBD-L030"
"04.03.2020 21:53:41";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-IRBD-L030"
"04.03.2020 21:48:50";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-TACT-L130"
"04.03.2020 21:48:50";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-TACT-L130"
"04.03.2020 21:48:50";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-TACT-L130"
"04.03.2020 21:48:39";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FACL-L047"
"04.03.2020 21:48:39";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-FACL-L047"
"04.03.2020 21:48:39";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FACL-L047"
"04.03.2020 21:46:32";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L844"
"04.03.2020 21:46:32";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L844"
"04.03.2020 21:44:54";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-STPG-L148"
"04.03.2020 21:44:54";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-STPG-L148"
"04.03.2020 21:44:54";"uninstallation";"update";"Adobe Acrobat DC
 (19.010.20069)";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-STPG-L148"
"04.03.2020 21:43:27";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L937"
"04.03.2020 21:43:27";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L937"
"04.03.2020 21:43:27";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L937"
"04.03.2020 21:43:27";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L937"
"04.03.2020 21:43:27";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L937"
"04.03.2020 21:38:45";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"GUR-FING-L131"
"04.03.2020 21:38:45";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"GUR-FING-L131"
"04.03.2020 21:38:45";"installation";"program";"Microsoft Sticky Notes";"3.7.124.0";"Microsoft Corporation";"Microsoft Sticky Notes";"GUR-FING-L131"
"04.03.2020 21:38:45";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"GUR-FING-L131"
"04.03.2020 21:38:45";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"GUR-FING-L131"
"04.03.2020 21:37:17";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L900"
"04.03.2020 21:37:17";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L900"
"04.03.2020 21:37:17";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L900"
"04.03.2020 21:37:17";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L900"
"04.03.2020 21:37:17";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L900"
"04.03.2020 21:35:57";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L907"
"04.03.2020 21:35:57";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L907"
"04.03.2020 21:33:06";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GCS-L128"
"04.03.2020 21:33:06";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-GCS-L128"
"04.03.2020 21:33:06";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GCS-L128"
"04.03.2020 21:32:14";"installation";"update";"KB4523202";"-";"Microsoft Corporation";"Windows Update";"NYC-STPG-L068"
"04.03.2020 21:32:14";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"NYC-STPG-L068"
"04.03.2020 21:32:14";"uninstallation";"update";"KB4534276";"-";"Microsoft Corporation";"Windows Update";"NYC-STPG-L068"
"04.03.2020 21:31:29";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"TOK-REAL-L068"
"04.03.2020 21:31:29";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"TOK-REAL-L068"
"04.03.2020 21:31:29";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"TOK-REAL-L068"
"04.03.2020 21:31:29";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"TOK-REAL-L068"
"04.03.2020 21:31:29";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"TOK-REAL-L068"
"04.03.2020 21:30:55";"uninstallation";"program";"GoToMeeting 10.8.0.16786";"10.8.0.16786";"LogMeIn, Inc.";"GoToMeeting 10.8.0.16786";"NYC-FING-L508"
"04.03.2020 21:30:55";"uninstallation";"program";"B-TRAC Client";"1.5.175.0";"The Blackstone Group";"B-TRAC Client";"NYC-FING-L508"
"04.03.2020 21:30:55";"installation";"program";"B-TRAC Client";"1.5.176.0";"The Blackstone Group";"B-TRAC Client";"NYC-FING-L508"
"04.03.2020 21:30:55";"installation";"program";"GoToMeeting 10.9.0.17052";"10.9.0.17052";"LogMeIn, Inc.";"GoToMeeting 10.9.0.17052";"NYC-FING-L508"
"04.03.2020 21:30:16";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"GUR-REAL-L097"
"04.03.2020 21:30:16";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"GUR-REAL-L097"
"04.03.2020 21:30:16";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"GUR-REAL-L097"
"04.03.2020 21:30:16";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"GUR-REAL-L097"
"04.03.2020 21:29:28";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FING-L385"
"04.03.2020 21:29:28";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FING-L385"
"04.03.2020 21:29:28";"uninstallation";"program";"SecureDoc Disk Encryption (x64) 8.2";"8.2.101.1388";"WinMagic Inc.";"SecureDoc Disk Encryption (x64) 8.2";"NYC-FING-L385"
"04.03.2020 21:29:28";"uninstallation";"program";"Adobe Acrobat DC";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FING-L385"
"04.03.2020 21:29:28";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-FING-L385"
"04.03.2020 21:29:28";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-FING-L385"
"04.03.2020 21:29:28";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-FING-L385"
"04.03.2020 21:29:28";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FING-L385"
"04.03.2020 21:29:28";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-FING-L385"
"04.03.2020 21:29:21";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-PEQG-L949"
"04.03.2020 21:29:21";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-PEQG-L949"
"04.03.2020 21:28:59";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FING-L652"
"04.03.2020 21:28:59";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L652"
"04.03.2020 21:28:59";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FING-L652"
"04.03.2020 21:23:46";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-GSO-L465"
"04.03.2020 21:23:46";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-GSO-L465"
"04.03.2020 21:23:46";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-GSO-L465"
"04.03.2020 21:23:46";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-GSO-L465"
"04.03.2020 21:21:31";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"HKG-GCS-L008"
"04.03.2020 21:21:31";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"HKG-GCS-L008"
"04.03.2020 21:21:31";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"HKG-GCS-L008"
"04.03.2020 21:21:31";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"HKG-GCS-L008"
"04.03.2020 21:21:06";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FING-L538"
"04.03.2020 21:21:06";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L538"
"04.03.2020 21:21:06";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L538"
"04.03.2020 21:21:06";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-FING-L538"
"04.03.2020 21:21:06";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L538"
"04.03.2020 21:20:02";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"HKG-PWM-L008"
"04.03.2020 21:20:02";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"HKG-PWM-L008"
"04.03.2020 21:20:02";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"HKG-PWM-L008"
"04.03.2020 21:20:02";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"HKG-PWM-L008"
"04.03.2020 21:19:12";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GCS-L153"
"04.03.2020 21:19:12";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GCS-L153"
"04.03.2020 21:19:12";"uninstallation";"program";"Adobe Acrobat DC";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GCS-L153"
"04.03.2020 21:19:12";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GCS-L153"
"04.03.2020 21:18:43";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-BXII-L975"
"04.03.2020 21:18:43";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-BXII-L975"
"04.03.2020 21:17:22";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-BXII-L379"
"04.03.2020 21:16:17";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-GSO-L506"
"04.03.2020 21:16:17";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GSO-L506"
"04.03.2020 21:16:17";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-GSO-L506"
"04.03.2020 21:16:17";"uninstallation";"update";"Adobe Acrobat DC
 (19.010.20069)";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GSO-L506"
"04.03.2020 21:16:17";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-GSO-L506"
"04.03.2020 21:15:38";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L519"
"04.03.2020 21:15:38";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L519"
"04.03.2020 21:15:38";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L519"
"04.03.2020 21:14:08";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L775"
"04.03.2020 21:14:08";"uninstallation";"update";"KB4534276";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L775"
"04.03.2020 21:14:00";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"HKG-REAL-L197"
"04.03.2020 21:14:00";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"HKG-REAL-L197"
"04.03.2020 21:14:00";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"HKG-REAL-L197"
